1.,0.
0.990833154541359,0.13509130194656974
0.9615669483465239,0.2745705808122083
0.9127965165005429,0.4084146415892481
0.8455730412444297,0.5338597492981147
0.761392449214816,0.6482912449498789
0.6622400828325506,0.7492917140139322
0.550699102651362,0.8347038386990828
0.43018767191489343,0.9027394789929396
0.3054430910238562,0.9522103329337444
0.1834695007270735,0.9830254026742943
0.0753699893271984,0.9971556371544104
2.9708921606311983e-8,0.9999999999999996
-0.13509130194656904,0.9908331545413591
-0.274570580812208,0.961566948346524
-0.40841464158924795,0.912796516500543
-0.5338597492981143,0.84557304124443
-0.6482912449498786,0.7613924492148163
-0.7492917140139319,0.662240082832551
-0.8347038386990827,0.5506991026513622
-0.9027394789929395,0.4301876719148935
-0.9522103329337444,0.30544309102385625
-0.9830254026742943,0.18346950072707355
-0.9971556371544104,0.07536998932719846
-0.9999999999999996,2.9708921667544323e-8
-0.9908331545413591,-0.13509130194656965
-0.961566948346524,-0.2745705808122079
-0.912796516500543,-0.4084146415892479
-0.8455730412444298,-0.5338597492981146
-0.7613924492148157,-0.6482912449498791
-0.6622400828325504,-0.7492917140139325
-0.5506991026513619,-0.8347038386990829
-0.43018767191489354,-0.9027394789929395
-0.3054430910238567,-0.9522103329337442
-0.1834695007270736,-0.9830254026742943
-0.0753699893271972,-0.9971556371544104
-2.9708919952419823e-8,-0.9999999999999996
0.1350913019465687,-0.9908331545413592
0.274570580812207,-0.9615669483465243
0.408414641589247,-0.9127965165005434
0.5338597492981139,-0.8455730412444303
0.6482912449498784,-0.7613924492148163
0.7492917140139325,-0.6622400828325504
0.8347038386990829,-0.550699102651362
0.9027394789929396,-0.4301876719148936
0.9522103329337442,-0.3054430910238568
0.9830254026742943,-0.18346950072707366
0.9971556371544104,-0.07536998932719725
-0.7516644761891638,0.028366825712127883
-0.028366825712126398,-0.7516644761891622
0.028366825712127827,0.7516644761891637
0.7516643788622065,-0.028366810857664994
-0.6993503581722944,0.2773463919271292
-0.6778218940889251,-0.24698642806755355
-0.3243075959510624,-0.5744455732019635
0.24698642806755372,-0.6778218940889278
-0.2469864280675536,0.6778218940889251
0.3809369140156724,0.3739665450767128
0.27734639192712923,0.6993503581722942
0.6778219292981927,0.24698644089719432
0.574445607208957,-0.3243076151499681
-0.49293031089791406,0.5021180475374307
-0.2233043828126829,0.04733666914043033
